loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-11-06T09:24:55.115+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.022358875,-0.5938262939453125,-0.630279541015625,0.2250213623046875,389550.017379875,-1.371776482250442,-0.6447660316479733,-0.9230500509347535,-1.319528222084045,0.5689254999160767,-1.986873507499695,-0.2318071722984314,-1.42427659034729,0.7575533986091614,XArbitraryZVertical,-0.5065274612097039,0.04798704830128452,-0.4286981878482733,0.7465555527272089,-0.3626448214054108,0.7974457144737244,-0.4822543561458588,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.135+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.042272875,-0.6112823486328125,-0.5323638916015625,0.0614471435546875,389550.037294875,-1.456098326337951,-0.6967022586767678,-0.9162326164144511,-1.307920336723328,0.9013665914535522,-2.494343757629395,-0.197433739900589,-1.392694234848022,0.6199978590011597,XArbitraryZVertical,-0.514023564294974,0.04807639932254118,-0.4482649357673965,0.7297444577180423,-0.390670508146286,0.7933136224746704,-0.466936856508255,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.155+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.062187875,-0.806884765625,-0.4077606201171875,-0.134521484375,389550.057208875,-1.552840655804816,-0.7550205124027425,-0.8951710981840084,-1.043777823448181,0.8146399259567261,-3.493105173110962,-0.2551522552967072,-1.242062330245972,0.4150668382644653,XArbitraryZVertical,-0.5198732177870999,0.04484467096306721,-0.4734105317323529,0.7096501517927962,-0.4285788536071777,0.7803161144256592,-0.4554415941238403,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.175+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.082101875,-1.1427001953125,0.041351318359375,-0.24310302734375,389550.077123875,-1.659677214055292,-0.8293655413496674,-0.853084941361261,-1.184068441390991,-0.1578231751918793,-4.044723033905029,-0.4740937650203705,-1.037919759750366,0.2863723337650299,XArbitraryZVertical,-0.5262271102475555,0.03179536258986196,-0.5022682203342943,0.6854200609282882,-0.485027939081192,0.7533128261566162,-0.4441481530666351,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.195+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.102016875,-2.070449829101562,1.543624877929688,-0.616241455078125,389550.097037875,-1.772257735972977,-0.9250652861273936,-0.8278623100563236,-3.318669319152832,-0.5949520468711853,-3.179611444473267,-0.9226357340812683,-0.1319948434829712,-0.04795557260513306,XArbitraryZVertical,-0.5440981397223813,0.02046558159249037,-0.5211877550952568,0.6571922763103688,-0.5402549505233765,0.7364870309829712,-0.4070767462253571,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.215+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.121930875,-5.523727416992188,3.7919921875,-0.6502838134765625,389550.116952875,-1.941385782547361,-1.045246167610134,-0.8210428429074192,-5.392349720001221,0.3530525863170624,-3.163589954376221,-3.02908182144165,2.149322986602783,-0.1304861903190613,XArbitraryZVertical,-0.5730050975730195,0.02692731663391523,-0.5431991491793208,0.6130862479080853,-0.5894942283630371,0.7318568825721741,-0.3418801426887512,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.235+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.141845875,-2.327651977539062,4.883209228515625,-0.1913909912109375,389550.1368668751,-2.100699266386122,-1.15099395842477,-0.8418460033663117,-4.659977436065674,0.9418663382530212,0.0514870211482048,-3.695048570632935,3.878851413726807,-0.3527685403823853,XArbitraryZVertical,-0.6014312014505806,0.05038483785011495,-0.5537302796107871,0.5736938545571731,-0.6082503795623779,0.7458739876747131,-0.2714837491512299,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.255+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.161759875,-1.43975830078125,3.454864501953125,-0.26397705078125,389550.156781875,-2.204855524486449,-1.208514576250254,-0.8800697505405674,-3.261983871459961,1.121700286865234,0.5006601214408875,-1.263112425804138,3.614089012145996,0.03388315439224243,XArbitraryZVertical,-0.6169150222526092,0.08074274682112464,-0.5550949792086345,0.5520562049517084,-0.5957437753677368,0.7707833051681519,-0.2257929295301437,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.275+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.181674875,-0.5251007080078125,2.09490966796875,-0.481689453125,389550.176695875,-2.284746658572106,-1.239472630914381,-0.8988603187347136,-2.079427480697632,2.2990403175354,-0.46232870221138,-0.3287733197212219,1.87842321395874,-0.1340356469154358,XArbitraryZVertical,-0.6227840612105535,0.1043625458901103,-0.5620987126196171,0.53412884166484,-0.5886461734771729,0.78261798620224,-0.2024969458580017,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.295+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.201589875,0.157257080078125,1.101455688476562,-0.8324432373046875,389550.196610875,-2.333351410404308,-1.222068534641942,-0.8943414404183425,-0.5621253848075867,2.737289905548096,-0.8895756602287292,0.3669302463531494,0.8141208291053772,-0.4808768033981323,XArbitraryZVertical,-0.6148986467537398,0.1222342532284958,-0.5814828867005792,0.5184941625142726,-0.5883505940437317,0.7797969579696655,-0.2139168828725815,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.314+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.221503875,1.01141357421875,0.50177001953125,-0.839599609375,389550.216524875,-2.331086602473909,-1.175405637755554,-0.8755353176142113,1.30397629737854,1.801899552345276,-0.677166223526001,1.190252780914307,-0.04596275091171265,-0.5957498550415039,XArbitraryZVertical,-0.6005808146877073,0.1262372545973185,-0.6000222956430991,0.5131667374982032,-0.5911622643470764,0.7678865194320679,-0.2467336803674698,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.334+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.241418875,1.318740844726562,0.2834320068359375,-0.4031219482421875,389550.236439875,-2.292765283607624,-1.11586761769466,-0.8515298234622501,1.797027826309204,1.241600871086121,-0.6328853368759155,1.87164044380188,-0.3547672629356384,-0.3633876740932465,XArbitraryZVertical,-0.5836737080428204,0.1207474399170716,-0.6140231529501361,0.5174172893644164,-0.5918247103691101,0.7522891759872437,-0.2894901037216187,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.354+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.261332875,0.9054412841796875,-0.1415557861328125,-0.080780029296875,389550.256354875,-2.260719915930085,-1.071170988389194,-0.8211246613454674,1.361684799194336,0.9856838583946228,-1.055768847465515,1.748252153396606,-0.6609135270118713,0.1053406596183777,XArbitraryZVertical,-0.569609396012122,0.1109831255267277,-0.6264126295863011,0.5204181814198515,-0.598105788230896,0.7319126129150391,-0.3264557719230652,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.374+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.281247875,0.669464111328125,-0.35064697265625,0.0699310302734375,389550.2762688751,-2.256161023607024,-1.045387783284114,-0.7948665759332721,0.1296876966953278,1.239472985267639,-1.037553548812866,1.333023905754089,-0.9957068562507629,0.3729546070098877,XArbitraryZVertical,-0.559600583092171,0.1058471202699403,-0.6391414987116667,0.5168575650655658,-0.6059121489524841,0.7137701511383057,-0.3512871563434601,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.394+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.301161875,0.7801055908203125,-0.3137664794921875,-0.00640869140625,389550.296183875,-2.28366166210598,-1.040486399973427,-0.7844427822501279,-1.215328216552734,1.160017371177673,-0.8221853971481323,1.318713426589966,-1.060831546783447,0.4128977656364441,XArbitraryZVertical,-0.5556770067244921,0.110565540825637,-0.6501301488514951,0.5062895461354098,-0.6105684041976929,0.7064309120178223,-0.3579966425895691,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.414+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.321076875,0.806671142578125,-0.153594970703125,-0.2266998291015625,389550.316097875,-2.331167465349702,-1.053908121047056,-0.7881698968293677,-1.75255298614502,0.8563733100891113,-0.5428211092948914,1.433688282966614,-0.9554324746131897,0.2436229884624481,XArbitraryZVertical,-0.5575807620629714,0.1219452007542458,-0.6573377024367937,0.4920772515570217,-0.6130247712135315,0.7090639472007751,-0.3484661281108856,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.434+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.340990875,0.651947021484375,0.1071624755859375,-0.4138031005859375,389550.336012875,-2.378399057160041,-1.072601607535667,-0.7989068058661167,-1.583077669143677,0.6738420724868774,-0.08274808526039124,1.359122276306152,-0.7500261068344116,-0.005593270063400269,XArbitraryZVertical,-0.5613735122198966,0.1349637211524659,-0.660964630940202,0.4793435410811219,-0.6127080917358398,0.7165940403938293,-0.3332891464233398,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.454+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.360905875,0.46343994140625,0.4176025390625,-0.541717529296875,389550.355926875,-2.405764261467039,-1.080176718957932,-0.8145266844865321,-0.775291383266449,0.5044416189193726,0.5905646085739136,1.157941102981567,-0.4704276919364929,-0.1551910638809204,XArbitraryZVertical,-0.562743399785837,0.1471651266885978,-0.6615557789475359,0.4732929831851422,-0.6052678823471069,0.7274008989334106,-0.323324590921402,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.474+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.380819875,0.3287811279296875,0.7763214111328125,-0.59783935546875,389550.375841875,-2.398625921368537,-1.067813161530716,-0.835173222632027,0.2159205079078674,0.1868156939744949,1.51374077796936,0.9822258353233337,-0.1484562754631042,-0.2512945532798767,XArbitraryZVertical,-0.5601683836781496,0.1564436879742312,-0.6582655148574676,0.4779364649545269,-0.5879387855529785,0.7414127588272095,-0.3234735131263733,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.494+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.400734875,0.177642822265625,1.13372802734375,-0.65216064453125,389550.395755875,-2.348600612440487,-1.030502200796316,-0.8632181054140736,1.253653883934021,-0.2263827919960022,2.561124324798584,0.812153697013855,0.1964977979660034,-0.2958838641643524,XArbitraryZVertical,-0.5534231658331572,0.1629351317314564,-0.6494451663543468,0.4953744386067985,-0.5574082136154175,0.7599382400512695,-0.3343498706817627,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.514+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.420648875,0.0769195556640625,1.622238159179688,-0.6479644775390625,389550.4156708751,-2.255026171734183,-0.9666706976285067,-0.8935816551459362,2.060279846191406,-0.5322750806808472,3.147412538528442,0.6243694424629211,0.5548768639564514,-0.2862317562103271,XArbitraryZVertical,-0.5426989081198602,0.1658405210728251,-0.6352285179468973,0.523888872778618,-0.5157116651535034,0.7793210744857788,-0.3559496402740479,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.534+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.440563875,0.038909912109375,2.68389892578125,-1.262420654296875,389550.435584875,-2.126965575423216,-0.8820549907253714,-0.9151395031171784,3.172469139099121,-1.314641952514648,3.26515531539917,0.5385571718215942,1.324005722999573,-0.4817708432674408,XArbitraryZVertical,-0.5288124647821801,0.1631302097648196,-0.6174897396034918,0.5589743290126759,-0.4707013368606567,0.792647659778595,-0.3874918222427368,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.553+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.460477875,-0.3331146240234375,3.672378540039062,-1.81610107421875,389550.455499875,-1.964230815836482,-0.7940140286323701,-0.9193273313966285,3.575226068496704,-2.933136701583862,3.809624671936035,0.3656177818775177,2.390093564987183,-1.205155372619629,XArbitraryZVertical,-0.5153774099342979,0.147858627737712,-0.5921259469575186,0.6015902637441028,-0.4324360489845276,0.7951939105987549,-0.425047904253006,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.573+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.480392875,-1.138427734375,3.579483032226562,-1.147994995117188,389550.475413875,-1.793917943394358,-0.7359793152576947,-0.9222084553432086,3.111020088195801,-4.163734436035156,3.732260227203369,-0.274035632610321,2.989012002944946,-1.157464265823364,XArbitraryZVertical,-0.5108030669613136,0.123381328135824,-0.5530931792345227,0.6464867834319179,-0.4055145978927612,0.7969375848770142,-0.4477145373821259,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.593+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.500306875,-2.86895751953125,2.8758544921875,-0.1483001708984375,389550.495328875,-1.653359716708221,-0.6706267554631787,-0.9243312743323837,2.570017099380493,-0.3757051825523376,2.628145217895508,-1.488282203674316,2.455779552459717,-0.05579507350921631,XArbitraryZVertical,-0.5018808074921109,0.1102643358483321,-0.5224501858533006,0.680443311150975,-0.3743581771850586,0.7982181310653687,-0.4719148576259613,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.613+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.520221875,-2.429107666015625,2.2091064453125,0.2995147705078125,389550.515242875,-1.543448517695485,-0.5719803770421533,-0.9082833294433356,2.334535360336304,1.128085494041443,2.228271007537842,-3.023675680160522,1.825686693191528,0.6053757071495056,XArbitraryZVertical,-0.478435932294504,0.1118100327908668,-0.5125322267581952,0.7042076503756314,-0.3329527080059052,0.7884489893913269,-0.5171951651573181,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.633+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.540136875,-0.862518310546875,1.010391235351562,0.30096435546875,389550.535157875,-1.449679655851749,-0.4848984089573119,-0.9051866303304078,0.7838778495788574,-0.02261742390692234,2.600326299667358,-1.040919661521912,0.7672925591468811,0.922540545463562,XArbitraryZVertical,-0.4609409639158948,0.1198259833380965,-0.5002276223143113,0.7231510527758135,-0.2878462374210358,0.7865404486656189,-0.5463503003120422,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.653+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.56005125,-0.708221435546875,0.4958343505859375,0.180938720703125,389550.55507225,-1.372425022576436,-0.4382499387072457,-0.9249779002146246,-0.2850056290626526,-1.278394222259521,2.403595209121704,-0.4279503524303436,-0.1168142557144165,0.778495192527771,XArbitraryZVertical,-0.4601935696318863,0.1254373511457815,-0.4784532331395318,0.7372719817738356,-0.2553993165493011,0.7986074686050415,-0.544974684715271,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.673+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.5799662501,-0.7744293212890625,0.3391571044921875,0.1329803466796875,389550.57498725,-1.312124578410666,-0.4186778303765215,-0.9463486749367831,0.05336754024028778,-1.521834135055542,1.722572803497314,-0.5409804582595825,-0.3954384326934814,0.690523624420166,XArbitraryZVertical,-0.4660626047840794,0.1253391103717443,-0.4560810956610178,0.7477070338226524,-0.2376908212900162,0.8112861514091492,-0.5341514945030212,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.693+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.59988025,-0.52435302734375,-0.0189208984375,0.2275238037109375,389550.59490125,-1.262246170831884,-0.4083217775560642,-0.9486947543223511,0.8311368227005005,-1.560682654380798,1.099035739898682,-0.4390659034252167,-0.6323729753494263,0.6783602237701416,XArbitraryZVertical,-0.4675338376452072,0.1182966208066424,-0.4392367377777929,0.7579506252591549,-0.2313900738954544,0.8126555681228638,-0.5348360538482666,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
2023-11-06T09:24:55.713+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389550.61979525,-0.251617431640625,-0.27874755859375,0.3344268798828125,389550.61481625,-1.222096776343113,-0.4107163363372026,-0.9390629948200064,0.8937113285064697,-1.964660286903381,0.6781061291694641,-0.1385594755411148,-0.9855329394340515,0.8366131782531738,XArbitraryZVertical,-0.4671381856796024,0.1051949747415716,-0.4253169455679847,0.7679983384421958,-0.2357844412326813,0.8070051074028015,-0.5414318442344666,0,0,0,-1,-1,389536.589989875,running,2,2023-11-06T09:24:41.678+02:00,2023-11-06T09:23:03.878+02:00,52,0.3853578,0.3241077,2.886676,50.19685,0,0,2023-11-06T09:24:54.423+02:00,720948294.5085503,0,-3.269989,101.7557,1,0.7
